"Plot Title: 1152295 "
"#","Time, GMT-04:00","Temp, °F","RH, %","End Of File"
317,04/15/09 08:05:16 PM,83.935,22.41,
318,04/15/09 08:05:17 PM,83.935,22.41,
319,04/15/09 08:05:18 PM,83.935,22.41,
320,04/15/09 08:05:19 PM,84.115,22.37,
321,04/15/09 08:05:20 PM,83.935,22.41,
322,04/15/09 08:05:21 PM,83.935,22.41,
323,04/15/09 08:05:22 PM,83.935,22.41,
324,04/15/09 08:05:23 PM,84.115,22.37,
325,04/15/09 08:05:24 PM,83.935,22.41,
326,04/15/09 08:05:25 PM,83.935,22.41,
327,04/15/09 08:05:26 PM,83.935,22.41,
328,04/15/09 08:05:27 PM,83.935,22.41,
329,04/15/09 08:05:28 PM,83.935,22.41,
330,04/15/09 08:05:29 PM,83.935,22.41,
331,04/15/09 08:05:30 PM,83.935,22.41,
332,04/15/09 08:05:31 PM,83.935,22.41,
333,04/15/09 08:05:32 PM,83.935,22.41,
334,04/15/09 08:05:33 PM,83.935,22.41,
335,04/15/09 08:05:34 PM,83.935,22.41,
336,04/15/09 08:05:35 PM,83.935,22.41,
337,04/15/09 08:05:36 PM,84.115,22.37,
338,04/15/09 08:05:37 PM,83.935,22.41,
339,04/15/09 08:05:38 PM,84.115,22.37,
340,04/15/09 08:05:39 PM,84.115,22.37,
341,04/15/09 08:05:40 PM,83.935,22.41,
342,04/15/09 08:05:41 PM,83.935,22.41,
343,04/15/09 08:05:42 PM,83.935,22.41,
344,04/15/09 08:05:43 PM,84.115,22.37,
345,04/15/09 08:05:44 PM,84.115,22.37,
346,04/15/09 08:05:45 PM,84.115,22.37,
347,04/15/09 08:05:46 PM,84.115,22.37,
348,04/15/09 08:05:47 PM,83.935,22.41,
349,04/15/09 08:05:48 PM,84.115,22.37,
350,04/15/09 08:05:49 PM,84.115,22.37,
351,04/15/09 08:05:50 PM,84.115,22.37,
352,04/15/09 08:05:51 PM,84.115,22.37,
353,04/15/09 08:05:52 PM,83.935,22.41,
354,04/15/09 08:05:53 PM,84.115,22.37,
355,04/15/09 08:05:54 PM,84.115,22.37,
356,04/15/09 08:05:55 PM,83.935,22.41,
357,04/15/09 08:05:56 PM,84.115,22.37,
358,04/15/09 08:05:57 PM,84.115,22.37,
359,04/15/09 08:05:58 PM,83.935,22.41,
360,04/15/09 08:05:59 PM,84.115,22.37,
361,04/15/09 08:06:00 PM,84.115,22.37,
362,04/15/09 08:06:01 PM,84.115,22.37,
363,04/15/09 08:06:02 PM,84.115,22.37,
364,04/15/09 08:06:03 PM,83.935,22.41,
365,04/15/09 08:06:04 PM,84.115,22.37,
366,04/15/09 08:06:05 PM,84.115,22.37,
367,04/15/09 08:06:06 PM,84.115,22.37,
368,04/15/09 08:06:07 PM,84.115,22.37,
369,04/15/09 08:06:08 PM,83.935,22.41,
370,04/15/09 08:06:09 PM,84.115,22.37,
371,04/15/09 08:06:10 PM,83.935,22.41,
372,04/15/09 08:06:11 PM,84.115,22.37,
373,04/15/09 08:06:12 PM,84.115,22.37,
374,04/15/09 08:06:13 PM,84.115,22.37,
375,04/15/09 08:06:14 PM,84.115,22.37,
376,04/15/09 08:06:15 PM,84.115,22.37,
377,04/15/09 08:06:16 PM,84.115,22.37,
378,04/15/09 08:06:17 PM,84.115,22.37,
379,04/15/09 08:06:18 PM,84.115,22.37,
380,04/15/09 08:06:19 PM,84.115,22.37,
381,04/15/09 08:06:20 PM,83.935,22.41,
382,04/15/09 08:06:21 PM,84.115,22.37,
383,04/15/09 08:06:22 PM,83.935,22.41,
384,04/15/09 08:06:23 PM,84.115,22.37,
385,04/15/09 08:06:24 PM,84.115,22.37,
386,04/15/09 08:06:25 PM,84.115,22.37,
387,04/15/09 08:06:26 PM,84.115,22.37,
388,04/15/09 08:06:27 PM,84.115,22.37,
389,04/15/09 08:06:28 PM,84.115,22.37,
390,04/15/09 08:06:29 PM,84.115,22.37,
391,04/15/09 08:06:30 PM,84.115,22.37,
392,04/15/09 08:06:31 PM,84.115,22.37,
393,04/15/09 08:06:32 PM,84.115,22.37,
394,04/15/09 08:06:33 PM,84.115,22.37,
395,04/15/09 08:06:34 PM,84.115,22.37,
396,04/15/09 08:06:35 PM,84.115,22.37,
397,04/15/09 08:06:36 PM,84.115,22.37,
398,04/15/09 08:06:37 PM,84.115,22.37,
399,04/15/09 08:06:38 PM,84.115,22.37,
400,04/15/09 08:06:39 PM,84.115,22.37,
401,04/15/09 08:06:40 PM,84.115,22.37,
402,04/15/09 08:06:41 PM,84.115,22.37,
403,04/15/09 08:06:42 PM,84.115,22.37,
404,04/15/09 08:06:43 PM,84.115,22.37,
405,04/15/09 08:06:44 PM,84.115,22.37,
406,04/15/09 08:06:45 PM,84.115,22.14,
407,04/15/09 08:06:46 PM,84.115,22.37,
408,04/15/09 08:06:47 PM,84.115,22.37,
409,04/15/09 08:06:48 PM,84.115,22.37,
410,04/15/09 08:06:49 PM,84.115,22.37,
411,04/15/09 08:06:50 PM,84.115,22.37,
412,04/15/09 08:06:51 PM,84.115,22.37,
413,04/15/09 08:06:52 PM,84.115,22.37,
414,04/15/09 08:06:53 PM,84.115,22.14,
415,04/15/09 08:06:54 PM,84.115,22.37,
416,04/15/09 08:06:55 PM,84.115,22.37,
417,04/15/09 08:06:56 PM,84.115,22.37,
418,04/15/09 08:06:57 PM,84.115,22.37,
419,04/15/09 08:06:58 PM,84.115,22.37,
420,04/15/09 08:06:59 PM,84.115,22.37,
421,04/15/09 08:07:00 PM,84.115,22.37,
422,04/15/09 08:07:01 PM,84.115,22.37,
423,04/15/09 08:07:02 PM,84.115,22.37,
424,04/15/09 08:07:03 PM,84.115,22.37,
425,04/15/09 08:07:04 PM,84.115,22.14,
426,04/15/09 08:07:05 PM,84.115,22.37,
427,04/15/09 08:07:06 PM,84.115,22.37,
428,04/15/09 08:07:07 PM,84.115,22.37,
429,04/15/09 08:07:08 PM,84.115,22.37,
430,04/15/09 08:07:09 PM,84.115,22.37,
431,04/15/09 08:07:10 PM,84.115,22.14,
432,04/15/09 08:07:11 PM,84.115,22.37,
433,04/15/09 08:07:12 PM,84.115,22.37,
434,04/15/09 08:07:13 PM,84.115,22.37,
435,04/15/09 08:07:14 PM,84.115,22.37,
436,04/15/09 08:07:15 PM,84.115,22.37,
437,04/15/09 08:07:16 PM,84.115,22.37,
438,04/15/09 08:07:17 PM,84.115,22.37,
439,04/15/09 08:07:18 PM,84.115,22.37,
440,04/15/09 08:07:19 PM,84.115,22.37,
441,04/15/09 08:07:20 PM,84.115,22.37,
442,04/15/09 08:07:21 PM,84.115,22.37,
443,04/15/09 08:07:22 PM,84.115,22.37,
444,04/15/09 08:07:23 PM,84.115,22.14,
445,04/15/09 08:07:24 PM,84.115,22.37,
446,04/15/09 08:07:25 PM,84.115,22.37,
447,04/15/09 08:07:26 PM,84.115,22.37,
448,04/15/09 08:07:27 PM,84.115,22.37,
449,04/15/09 08:07:28 PM,84.115,22.37,
450,04/15/09 08:07:29 PM,84.115,22.37,
451,04/15/09 08:07:30 PM,84.115,22.37,
452,04/15/09 08:07:31 PM,84.115,22.37,
453,04/15/09 08:07:32 PM,84.115,22.37,
454,04/15/09 08:07:33 PM,84.115,22.37,
455,04/15/09 08:07:34 PM,84.115,22.37,
456,04/15/09 08:07:35 PM,84.115,22.37,
457,04/15/09 08:07:36 PM,84.115,22.37,
458,04/15/09 08:07:37 PM,84.115,22.37,
459,04/15/09 08:07:38 PM,84.115,22.37,
460,04/15/09 08:07:39 PM,84.115,22.14,
461,04/15/09 08:07:40 PM,84.115,22.37,
462,04/15/09 08:07:41 PM,84.115,22.37,
463,04/15/09 08:07:42 PM,84.115,22.14,
464,04/15/09 08:07:43 PM,84.115,22.14,
465,04/15/09 08:07:44 PM,84.115,22.37,
466,04/15/09 08:07:45 PM,84.115,22.14,
467,04/15/09 08:07:46 PM,84.115,22.14,
468,04/15/09 08:07:47 PM,84.115,22.37,
469,04/15/09 08:07:48 PM,84.115,22.14,
470,04/15/09 08:07:49 PM,84.115,22.37,
471,04/15/09 08:07:50 PM,84.115,22.37,
472,04/15/09 08:07:51 PM,84.115,22.14,
473,04/15/09 08:07:52 PM,84.115,22.37,
474,04/15/09 08:07:53 PM,84.115,22.37,
475,04/15/09 08:07:54 PM,84.115,22.37,
476,04/15/09 08:07:55 PM,84.115,22.37,
477,04/15/09 08:07:56 PM,84.115,22.37,
478,04/15/09 08:07:57 PM,84.115,22.14,
479,04/15/09 08:07:58 PM,84.115,22.37,
480,04/15/09 08:07:59 PM,84.115,22.37,
481,04/15/09 08:08:00 PM,84.115,22.37,
482,04/15/09 08:08:01 PM,84.115,22.37,
483,04/15/09 08:08:02 PM,84.115,22.37,
484,04/15/09 08:08:03 PM,84.115,22.37,
485,04/15/09 08:08:04 PM,84.115,22.14,
486,04/15/09 08:08:05 PM,84.115,22.37,
487,04/15/09 08:08:06 PM,84.115,22.37,
488,04/15/09 08:08:07 PM,84.115,22.37,
489,04/15/09 08:08:08 PM,84.115,22.37,
490,04/15/09 08:08:09 PM,84.115,22.37,
491,04/15/09 08:08:10 PM,84.115,22.14,
492,04/15/09 08:08:11 PM,84.115,22.14,
493,04/15/09 08:08:12 PM,84.115,22.37,
494,04/15/09 08:08:13 PM,84.115,22.14,
495,04/15/09 08:08:14 PM,84.115,22.37,
496,04/15/09 08:08:15 PM,84.115,22.14,
497,04/15/09 08:08:16 PM,84.115,22.37,
498,04/15/09 08:08:17 PM,84.115,22.37,
499,04/15/09 08:08:18 PM,84.115,22.37,
500,04/15/09 08:08:19 PM,84.115,22.14,
501,04/15/09 08:08:20 PM,84.115,22.37,
502,04/15/09 08:08:21 PM,84.115,22.37,
503,04/15/09 08:08:22 PM,84.115,22.37,
504,04/15/09 08:08:23 PM,84.115,22.14,
505,04/15/09 08:08:24 PM,84.115,22.37,
506,04/15/09 08:08:25 PM,84.115,22.37,
507,04/15/09 08:08:26 PM,84.115,22.37,
508,04/15/09 08:08:27 PM,84.115,22.37,
509,04/15/09 08:08:28 PM,84.115,22.37,
510,04/15/09 08:08:29 PM,84.115,22.14,
511,04/15/09 08:08:30 PM,84.115,22.14,
512,04/15/09 08:08:31 PM,84.115,22.37,
513,04/15/09 08:08:32 PM,84.115,22.14,
514,04/15/09 08:08:33 PM,84.115,22.14,
515,04/15/09 08:08:34 PM,84.115,22.37,
516,04/15/09 08:08:35 PM,84.115,22.37,
517,04/15/09 08:08:36 PM,84.115,22.37,
518,04/15/09 08:08:37 PM,84.115,22.37,
519,04/15/09 08:08:38 PM,84.115,22.14,
520,04/15/09 08:08:39 PM,84.115,22.37,
521,04/15/09 08:08:40 PM,84.115,22.14,
522,04/15/09 08:08:41 PM,84.115,22.14,
523,04/15/09 08:08:42 PM,84.115,22.14,
524,04/15/09 08:08:43 PM,84.115,22.37,
525,04/15/09 08:08:44 PM,84.115,22.37,
526,04/15/09 08:08:45 PM,84.115,22.14,
527,04/15/09 08:08:46 PM,84.115,22.14,
528,04/15/09 08:08:47 PM,84.115,22.14,
529,04/15/09 08:08:48 PM,84.115,22.14,
530,04/15/09 08:08:49 PM,84.115,22.14,
531,04/15/09 08:08:50 PM,84.115,22.37,
532,04/15/09 08:08:51 PM,84.115,22.14,
533,04/15/09 08:08:52 PM,84.115,22.37,
534,04/15/09 08:08:53 PM,84.115,22.37,
