"Plot Title: 1152298 "
"#","Time, GMT-04:00","Temp, °F","RH, %","End Of File"
476,04/15/09 08:07:55 PM,82.152,24.76,
477,04/15/09 08:07:56 PM,82.152,24.76,
478,04/15/09 08:07:57 PM,82.152,24.76,
479,04/15/09 08:07:58 PM,82.152,24.76,
480,04/15/09 08:07:59 PM,82.152,24.76,
481,04/15/09 08:08:00 PM,82.152,24.76,
482,04/15/09 08:08:01 PM,82.152,24.76,
483,04/15/09 08:08:02 PM,82.152,24.76,
484,04/15/09 08:08:03 PM,82.152,24.76,
485,04/15/09 08:08:04 PM,82.152,24.76,
486,04/15/09 08:08:05 PM,82.152,24.76,
487,04/15/09 08:08:06 PM,82.152,24.76,
488,04/15/09 08:08:07 PM,82.152,24.76,
489,04/15/09 08:08:08 PM,82.152,24.76,
490,04/15/09 08:08:09 PM,82.152,24.76,
491,04/15/09 08:08:10 PM,82.152,24.76,
492,04/15/09 08:08:11 PM,82.152,24.61,
493,04/15/09 08:08:12 PM,82.152,24.76,
494,04/15/09 08:08:13 PM,82.152,24.61,
495,04/15/09 08:08:14 PM,82.152,24.76,
496,04/15/09 08:08:15 PM,82.152,24.76,
497,04/15/09 08:08:16 PM,82.152,24.76,
498,04/15/09 08:08:17 PM,82.152,24.76,
499,04/15/09 08:08:18 PM,82.152,24.76,
500,04/15/09 08:08:19 PM,82.152,24.76,
501,04/15/09 08:08:20 PM,82.152,24.76,
502,04/15/09 08:08:21 PM,82.152,24.61,
503,04/15/09 08:08:22 PM,82.152,24.76,
504,04/15/09 08:08:23 PM,82.152,24.61,
505,04/15/09 08:08:24 PM,82.152,24.76,
506,04/15/09 08:08:25 PM,82.152,24.76,
507,04/15/09 08:08:26 PM,82.152,24.76,
508,04/15/09 08:08:27 PM,82.152,24.76,
509,04/15/09 08:08:28 PM,82.152,24.76,
510,04/15/09 08:08:29 PM,82.152,24.61,
511,04/15/09 08:08:30 PM,82.152,24.76,
512,04/15/09 08:08:31 PM,82.152,24.76,
513,04/15/09 08:08:32 PM,82.152,24.76,
514,04/15/09 08:08:33 PM,82.152,24.76,
515,04/15/09 08:08:34 PM,82.152,24.76,
516,04/15/09 08:08:35 PM,82.152,24.76,
517,04/15/09 08:08:36 PM,82.152,24.76,
518,04/15/09 08:08:37 PM,82.152,24.76,
519,04/15/09 08:08:38 PM,82.152,24.76,
520,04/15/09 08:08:39 PM,82.152,24.76,
521,04/15/09 08:08:40 PM,82.152,24.76,
522,04/15/09 08:08:41 PM,82.152,24.76,
523,04/15/09 08:08:42 PM,82.152,24.76,
524,04/15/09 08:08:43 PM,82.152,24.76,
525,04/15/09 08:08:44 PM,82.152,24.76,
526,04/15/09 08:08:45 PM,82.152,24.76,
527,04/15/09 08:08:46 PM,82.152,24.76,
528,04/15/09 08:08:47 PM,82.152,24.76,
529,04/15/09 08:08:48 PM,82.152,24.76,
530,04/15/09 08:08:49 PM,82.152,24.76,
531,04/15/09 08:08:50 PM,82.152,24.76,
532,04/15/09 08:08:51 PM,82.152,24.61,
533,04/15/09 08:08:52 PM,82.152,24.76,
534,04/15/09 08:08:53 PM,82.152,24.76,
